Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value
ENSMUSG00000039057,Myo16,0.27680440004535994,-1.1016797565619891,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007427036008711081,0.4774580511694059,-0.24010188812497057,0.0000000000857193283444918,1.17545212257617,1.8826626146202277,0,0.15964894848084066,-1.872411783485378,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007903844640586444,0.3360111654549053,-0.7250322514875871,0.000000000000000000000000012758725665235724,0.14837973961797996,-1.9366225234330263,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003520263434343725,0.07250981651427843,-2.9351612662985107,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012496729617073553
ENSMUSG00000027977,Ndst3,0.4073212094970031,-1.3009956733373285,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007251363426760395,1.1950601883959484,0.6033350900827209,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000016067098390953778,1.4214179715099964,0.9801027091340142,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004771410863028874,0.4625669943671963,-1.0437591107466944,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013008357401853532,0.4436497232099462,-1.078700130954639,0.0000000000000000000000000000000000000000000000000000000000000000000016282456063656908,0.5089692419778907,-0.8704152032325425,0.0000000000000000000000000000000000000000000006828015720444899,0.29538835088193754,-1.6465017590614381,0.00000000000000000000000000000000000000000000000000000000000000000000000001938271067979694
ENSMUSG00000027971,Ndst4,0.0507112186723572,-0.8911360552399694,0.00000000000000000000000040360193115425533,0.021392384789145277,-2.387113452799342,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008288063221685173,0.010512910271305761,-3.417747466123998,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000024300713241695222,0.5086489753924458,3.811029444368604,0,0.03737006307815961,-1.2674207638283228,0.00000000000000000002919350658708786,0.16709430137159906,1.0513245641390756,0.00000000000000000000000000022712414157223683,0.01248119792458891,-2.781358463940781,0.000000000000000000000000000003277955567479732
ENSMUSG00000040536,Necab1,0.8550210569181084,-0.8519794841269495,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000009292441935674536,1.7237101331269276,0.3976599072047736,0.000000000000000000000000000000005794170981609583,1.9470634850752844,0.6467096948576694,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000002698031574107661,0.22604194483949394,-2.7938136407637577,0,0.8422637293769821,-0.804380096414844,0.0000000000000000000000000000000000010620859851424676,2.7306550730146717,1.040953195238511,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000018230177353643114,0.3857284501456287,-1.9263850174471235,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000001760201237183247
ENSMUSG00000031837,Necab2,0.879628913700137,-0.025298436502366323,0.607698120916587,0.37990211742279784,-1.523926227098063,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004451329364746116,0.21071134811022324,-2.4217863433028484,0,0.9146508840461842,0.03964364679935395,0.4888026821885334,0.634652267831651,-0.5242049597590477,0.0000000000006344237269010328,6.136371123570604,3.622074594676355,0,0.17414242818593098,-2.4003362164653477,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000032729352508588133
ENSMUSG00000055409,Nell1,0.4857672501778345,-1.3889702301140723,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006737222645903737,0.8590249456185963,-0.5361905055939419,0.00000000000000000000000000000000000000000000000006485256749588758,1.7932668580890267,0.9799219825793586,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015418414657052463,1.1839356357245379,0.06524942645327791,0.19619192509291133,0.48038098179104327,-1.3069995388954534,0.000000000000000000000000000000000000000000000000000000000000000000000000000000015612213747381063,2.62705660616428,1.3573525489209384,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000034183766797565357,0.11292512407961394,-3.377498872525008,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012614858374086501
ENSMUSG00000036902,Neto2,0.5559200352580927,-1.1304852155853873,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009032498478320873,2.0868812414344795,1.5358648379819873,0,0.8772842364331015,-0.43029494957936004,0.000000000000000000000000000000000000000038412826536283236,0.9244787946913796,-0.2831882284468283,0.0000000004746194138263537,0.5458584427399554,-1.0716007251370758,0.000000000000000000000000000000000000000000000000000000000000000000000000003061558182348549,0.7475799043365342,-0.5962538819336612,0.00000000000000000000000012382798292570135,0.11827420890443777,-3.2673432641381237,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006232348397103214
ENSMUSG00000037984,Neurod6,0.602824513654777,-2.454124192362476,0,3.301585798741861,0.3122185076003532,0.000000000000000000000015585058723086306,2.7879150497061023,-0.03553207266911085,0.2841230962989269,9.434794219387573,2.2027668483016916,0,0.9607619635820865,-1.6367618800971846,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000027977512392776115,0.09156767715163629,-5.051156527555251,0,0.08915141374706363,-5.040539155598124,0
ENSMUSG00000034738,Nostrin,0.08809884637985915,-1.2314559275240722,0.000000000000000000000000000000000000000000000000000000000000000000015145878776434997,0.04561489052315802,-2.403460386950392,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008286739502513207,0.05519277892435525,-2.071676882574936,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004103263009319168,0.028173343849560113,-2.857176757689476,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006404297225520421,1.7694884568632845,4.841057439956159,0,0.036760746301751794,-2.4163858506449762,0.00000000000000000000000000000000000000000000000000000000000000000000000000016900578287534248,0.2395201316004443,0.3790654822449344,0.0005705058761600225
ENSMUSG00000040998,Npnt,0.15526062124351722,-1.1196481633119006,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006174777293652898,0.2900041579975959,-0.1080640183672148,0.00638884714050391,0.43374817722818426,0.7275789745032111,0.000000000000000000000000000000000000000000000000000000000000000000000000000002086474482279988,0.512580139650524,0.8646798852840342,0.0000000000000000000000000000000000000000000000000000000000019387867653953475,0.22230396497777002,-0.4915697608978489,0.00000000001386246713011013,0.06449840032943724,-2.3237000364716915,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016859120898059236,0.27102029779107345,-0.1808978932365981,0.05509577182028634
ENSMUSG00000028004,Npy2r,0.04649661336714789,-1.4174455135958097,0.0000000000000000000000000000000000000000000000000000000000001275951389759997,0.03038218073166547,-2.227341206098875,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004936575366961155,0.0194851354166443,-2.868721794470729,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006459982730218304,0.790382413888047,4.732612328229399,0,0.022038755148658235,-2.4023435909729525,0.00000000000000000000000000000000000000000000000000000011136349824586172,0.04143938674015656,-1.478511772422645,0.00000000000000000000000000013600458789810028,0.011886855166275152,-3.2070438229494522,0.000000000000000000000000000000000000000034992882996095945
ENSMUSG00000030551,Nr2f2,0.6256649553088145,-0.056962642063655755,0.23597190764421877,0.4272650238236681,-0.776920022920061,0.000000000000000000000000000000000000000000000000000000000000000000000000000000025494455949714584,0.1822539875482404,-2.147670529729172,0,0.134533176832008,-2.393628828688609,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012898329294167024,1.2296986568454233,1.0338885325041653,0.0000000000000000000000000000000000000000000000000000000000000005001813856688712,0.8832604770502727,0.4903513024265527,0.00000000000009595879409498307,5.236159700744205,3.5121414724233757,0
ENSMUSG00000042834,Nrep,1.5278624006432981,-0.4196215983014462,0.000000000000000000000000000000020313882578805156,1.650626421668291,-0.32921918103163494,0.00000000000000000000000000002210892727907914,3.2242008259652915,1.0906453317142841,0,0.9353986954082634,-1.1508688894118737,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000022137547007962997,1.7934436255031303,-0.1339364057860909,0.009137981582100652,1.494491431467582,-0.4129183141793552,0.000000000000006241119098257536,1.56431013988181,-0.3336221578869103,0.0000015661154768707403
ENSMUSG00000039114,Nrn1,2.3518857153166413,-1.640073864475849,0,5.163472425059377,-0.4361707313852885,0.0000000000000000000000000000000000000000000000000000000006468889612072288,9.762052843738795,0.8724923098642212,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000047635805409358616,10.281741718989078,0.7724835906037684,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000023420850772172123,3.287287941883921,-1.0331083954323121,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006172894364117727,10.420669010738404,0.7539474226183294,0.00000000000000000000000000000000000000000000000000000000000000000011825161503043233,0.843372374047222,-2.9907484487074103,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003578648567357677
ENSMUSG00000025969,Nrp2,0.4770661295477249,-0.40939578456085735,0.000000000000000000041956666906829884,0.14616742291727278,-2.4272740191411453,0,0.20898940591061282,-1.8333099390365042,0,1.3494813305924958,1.381930064165312,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003378139492980083,0.39925281066409846,-0.6416018296786085,0.000000000000000000000915279496476558,3.07319839082645,2.866422649312166,0,1.0496093111820959,0.8343332197089479,0.0000000000000000000000000010128803491936511
ENSMUSG00000019890,Nts,0.0705606501097946,-0.15564784148073096,0.216128946708298,0.1642302536536328,1.9201661620221482,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009965235366651132,0.01241610954455939,-2.99778531338173,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000220550627575014,0.011793492774234467,-2.8264966487648255,0.00000000000000000000000000000000000000003615406541329363,0.06835208118569365,-0.18501621356695042,0.3392872824862984,0.11763438816560573,0.6664178297698169,0.000029668194071147988,0.035066222740511695,-1.149545942567125,0.00003505021926098601
ENSMUSG00000020591,Ntsr2,5.418215007371184,1.972245407841183,0,1.2638987184372836,-0.9199378545356007,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012338052003999122,1.3292487495624277,-0.812109301302739,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003349901336742165,1.0061596520536702,-1.130490889325964,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000531074277780783,2.5028360194911006,0.29403518406810725,0.000000027166733437022353,1.2004054610535677,-0.8345096512907665,0.00000000000000000000000000000000000000000008598137981116003,1.804424614240568,-0.20946213890933985,0.005499716435554867
ENSMUSG00000090061,Nwd2,0.2392808173280125,-2.92889959576352,0,0.6948779308162831,-1.4395626422926662,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004561035156913896,1.7146919166646983,0.19893409188868771,0.0000015055248711361533,1.2728236275599716,-0.31564923785602844,0.00000022935609854200796,0.42640200178925713,-1.9423548235067236,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014406685191480258,10.021982007665768,3.454742930525885,0,0.10282129718828006,-3.961398510121359,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005645264900222586
ENSMUSG00000046719,Nxph3,0.32887516881617174,-1.194970369388486,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000003654269303680447,1.8982620043441947,3.2129538773482835,0,0.10213836099794478,-3.1075865771181777,0,0.020529413347741478,-5.193871331090036,0,0.3602857363432824,-0.9686092470827662,0.0000000000000000000000000007034242565005419,0.3859878361683938,-0.8628229954982751,0.00000000000000000000042351888408792,0.22347287712597286,-1.6420119780200562,0.000000000000000000000000000000000007229364843536415
ENSMUSG00000050121,Opalin,4.154785100877308,4.273188520101228,0,0.34577418838174895,-1.676456170968319,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007031683755462679,0.10748544467041926,-3.436759163183238,0,0.09522153425122644,-3.3716171810245914,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007725468960005784,0.2092084727879876,-2.1752286670689904,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004228945430800999,0.3545741075105332,-1.3942180954267211,0.000000000000000000000000000000000000000000000000000001685810361701008,0.07132113099765092,-3.6870718742016506,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002901375290759807
ENSMUSG00000026525,Opn3,0.12806961927442487,-0.8267002551243237,0.0000000000000000000000000000000000000000000005591169220059725,0.2716083718559573,0.5438117511081111,0.0000000000000000000000000000000003129776432290792,0.20445797906953275,-0.0539029232482946,0.26080547029539813,0.020747811362079153,-3.4745278740130825,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000022831222658275758,0.10029230603882153,-1.1224213612826492,0.000000000000000000000000000000000010881461863981497,0.6179147264721733,1.7825958031112084,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011103030494070604,0.16522728681122462,-0.3562036432075657,0.0008989519061057718
ENSMUSG00000039747,Orai2,0.6135649594325685,0.4688288952176418,0.00000000000000000000000000000000593623120413885,0.31539200765008346,-0.7594497383282776,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001656981514834543,0.3431196404065829,-0.5929523975986366,0.0000000000000000000000000000000000000000000000000000000000031851473839499035,1.208833009359033,1.6528633499864296,0,0.5516076832135184,0.2424764506080057,0.000028911614810084636,0.15172162564541194,-1.7084175551134175,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000061673146538474,0.24843527297515067,-0.9529831824650947,0.0000000000000000000000001077185355286994
ENSMUSG00000032278,Paqr5,0.07939772574974961,-1.0247479970204818,0.0000000000000000000000000000000000000000009193494477294584,0.022890684112898643,-3.095321831909969,0,0.02256650566857875,-3.076353800040866,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002366156651262505,0.010264706673870739,-3.9687017612047324,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006623108924420295,1.2306568635910171,4.307868946546035,0,0.06550096613766683,-1.224687848731227,0.00000000000000000000000031901611126474863,0.6609091472448985,2.3843428937827156,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000431984886463132
ENSMUSG00000034981,Parm1,0.8944480097732922,-0.21613964739412156,0.000000032528833636880866,1.553320204475642,0.9505722153772937,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009045701313405034,0.6842454530030906,-0.7221649843200663,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000017437555243719728,0.9480657802398486,-0.1084532232313943,0.02239923782493697,0.5768404608474894,-0.862018953799031,0.0000000000000000000000000000000000000000000005630469564231541,0.9370648420919275,-0.12227522214719055,0.03508379898685842,0.9824485794926413,-0.04768112228950565,0.5456246094968892
ENSMUSG00000024713,Pcsk5,0.12208759884122457,-0.802240944160324,0.000000000000000000000000000000000000000000003628062488697887,0.3425278731802833,1.2825080088400975,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009574215645848276,0.09878510513554552,-1.2289913474110712,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000154295462830863,0.31798750887565524,0.797674837978003,0.0000000000000000000000000000000000000000022076331136811073,0.09645947905644618,-1.0863645784344715,0.00000000000000000000000000000000043052156154630245,0.09724888339827065,-1.0713632482935451,0.000000000000000000000000000000030940415938205665,0.17592545646087224,-0.16900871425087605,0.10332424591843879
ENSMUSG00000075270,Pde11a,0.19006510376395538,1.1388980617921036,0.00000000000000000000000000000000000000000000000000000000000010743382161787467,0.11245568813282206,0.15653709020014617,0.012314370829963032,0.04214226962204465,-1.5742039264346883,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000010044413769851718,0.06136984202888676,-0.8281146100004868,0.000000000000005990221138658293,0.05142376201353588,-1.0667494279440977,0.0000000000000009275358132937761,0.2459628116189938,1.3964704536548793,0.0000000000000000000000000000000000000000000000000042524408756152436,0.03863227929039424,-1.446809200106773,0.00000000000003616180380574066
ENSMUSG00000019990,Pde7b,1.0093299930927073,-0.45116075328679955,0.00000000000000000000000000000000020812555974341244,1.0936752674886372,-0.35940037608680325,0.00000000000000000000000000000003852371763643569,2.198829560365693,1.1230308142595908,0,0.580501922109541,-1.274305906526703,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000028964514606601072,1.2606806749529573,-0.06705962679202165,0.21852233841992633,1.179017390478003,-0.17012134615930552,0.001620403903054995,0.8077118085483965,-0.7268897327916443,0.00000000000000000000022986466576637833
ENSMUSG00000029231,Pdgfra,1.5641623882720364,1.5274365293550518,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003793476076819021,0.3853958816098935,-1.1376899646011132,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001426305201004424,0.29010194636594605,-1.5790397060014552,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010920559665706236,0.2096620937641683,-1.892593514588135,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007432983065592652,0.620917971144806,-0.22501063979637131,0.00586948219487543,0.5644445500332617,-0.37018399582055816,0.00000921312636676641,4.041530756533551,2.7947858646636163,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003007091191565415
ENSMUSG00000027400,Pdyn,0.09000221651769562,-1.4435774251339404,0.00000000000000000000000000000000000000000000000006660650695009624,0.4414988673993251,1.7485339339389152,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000697900646847441,0.12180475348823228,-1.048247708917675,0.0000000000000000000000000000000000000000016315727836707742,0.3704030323166973,0.887735156960064,0.0000000000000000000033328561987072957,0.09454306556525852,-1.2671871175209106,0.000000000000000000962479151988341,0.0066837720548639625,-5.062222665802775,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000034624570267522354,0.01485856895784394,-3.8763513688644187,0.00000000000000000000000000000000000000000000175482577277664
ENSMUSG00000022197,Pdzd2,0.4152066000680399,-0.782258456981177,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000230254523234254,0.567522488297247,-0.30262289831849953,0.000000000000000000011957854617237805,0.9054697113846195,0.6463610411533252,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000026382944310165356,0.9495945663402122,0.5955254255994928,0.000000000000000000000000000000000000000008865223046695195,0.8100041022753229,0.3149417063693711,0.0000000047635206072974145,0.11997370838480813,-2.548577171736664,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002341411555745266,0.745305818925452,0.17688127860167568,0.015560608399255152
ENSMUSG00000035357,Pdzrn3,0.3455976350271635,-1.4229487948397144,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002354052826356444,0.44191506165592326,-1.1448647603319166,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006034282453724681,2.1678346007727054,2.5859086322385263,0,0.04280601081018436,-4.420199610533081,0,0.44013629847610214,-0.9616227483308717,0.000000000000000000000000000000000000000000000000000000037341018219883262,0.05681206246634368,-3.953237962771842,0,1.110826615288413,0.4460476604014286,0.00000000028227788563059325
ENSMUSG00000020717,Pecam1,0.26280103403127736,-1.2005913435886664,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012943988224453628,0.12194491718326003,-2.542559670074713,0,0.12561115203473955,-2.459773973074795,0,0.07622090700384868,-2.977173258796849,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008785822438913527,4.710863763587831,4.441827903195206,0,0.1734438848237198,-1.723084233934304,0.000000000000000000000000000000000000000000000000000000000000000000000000010426752815592526,1.747962052200761,1.8159460303787762,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001975913120498741
ENSMUSG00000045573,Penk,0.3942695285518388,-0.8178192484992046,0.00000000000000000000000000000000000000013915294046649967,0.8323052743449946,0.5469735960645977,0.0000000000000000000000000000002853914640178567,0.9193358775183246,0.7476271230252584,0.00000000000000000000000000000000000000000000000000000021291961042665327,0.5794099320378526,-0.16804476695257609,0.019201492792048434,0.269256095511868,-1.3202897537922624,0.000000000000000000000000000000000000000021585271194070823,0.09724888339827065,-2.8108025394004557,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009009055981009429,0.4160399308196303,-0.6485551062199633,0.00000013535410086454903
ENSMUSG00000030413,Pglyrp1,0.16423365189331768,-0.8865624285629428,0.000000000000000000000000000000000000008420327971805712,0.05851691247770089,-2.6439321026858273,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104302141376706,0.08781905218013175,-1.9791633021603499,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016556067513601782,0.03603567236571643,-3.091974283234732,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000033714789977525204,2.6111133817432037,4.768290115217814,0,0.06483258893218044,-2.183909620349252,0.0000000000000000000000000000000000000000000000000000000000000010084212005152707,0.3322376018973905,0.26042724246043814,0.030220795993787526
ENSMUSG00000024867,Pip5k1b,0.7209694172104831,-0.9616550800765886,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000497339165515178,0.5860015132902052,-1.412758887325305,0,1.235720099562535,-0.07814425227926308,0.021310720965614864,4.562552917528375,2.3509324956844817,0,0.7972280123340718,-0.7332378143633966,0.0000000000000000000000000000000012865707967039656,0.6296113275681853,-1.0852725836278923,0.00000000000000000000000000000000000000000000000000000000000000008260286072267061,2.2632572236587887,0.8597196530233424,0.000000000000000000000000000000000004278274321843097
ENSMUSG00000019876,Pkib,0.17361454757265454,1.310999853261928,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008514355597517236,0.05685213545130827,-0.8115540001882637,0.00000000000000000000000000000000000007509081219037186,0.08220008289719247,-0.125836551102958,0.03168335465421661,0.038001254494755506,-1.2955583444617629,0.00000000000000000000000000000000005923615238208931,0.08336398686666376,-0.07596444821505033,0.4826905423414744,0.1423643447686024,0.7687315588739039,0.000000000000000007529494605556456,0.01723593999109897,-2.347895021537587,0.000000000000000000000000000038855201539521096
ENSMUSG00000036834,Plch1,0.2619853039722046,0.7744523199080418,0.000000000000000000000000000000000000000000000008376264974437055,0.09147949760027493,-1.1510034002475131,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005212238768105339,0.11147310029056971,-0.7902473195704203,0.0000000000000000000000000000000000000000000000000000028436304197445915,0.0716345487027575,-1.356369236509622,0.000000000000000000000000000000000000000000000000000033497804695264423,0.11083258024035374,-0.6695347821392312,0.000000000002417201250785929,0.6850866356235561,2.3615148008701174,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000053817021577344354,0.22228419160934534,0.391109608458025,0.0002721961247629306
