Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value,Cluster 8 Mean Counts,Cluster 8 Log2 fold change,Cluster 8 Adjusted p value
ENSMUSG00000039057,Myo16,0.5774588337091608,0.12366220436252007,0.0023692866384730097,1.1933351228023081,1.8782977291816705,0,0.3052429884685477,-0.9649553269369383,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030515372527629994,0.21509890550115535,-1.3872617275451793,0.0000000000000000000000000000000000000000000000000000000000000000000000034616548836447867,0.15252914471173054,-1.9364597554543113,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018814608783802607,0.3321196744289421,-0.7426727525477977,0.000000000000000000000000000857959842562549,0.1454848607363254,-1.966430057230178,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003724433389552355,0.07229641419291032,-2.940606444842567,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003911718273156149
ENSMUSG00000027977,Ndst3,0.6339368433932904,-0.6124930729099217,0.0000000000000000000000000000000000000000000000000000000000007861178984918344,1.4801055786695294,1.058077109996041,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007027389807711578,1.2792456153090954,0.6583868794177112,0.000000000000000000000000000000000000000000000000000000000000000000000000000000013965942411367656,0.43500832965569114,-1.103776222908272,0.0000000000000000000000000000000000000000000000000000000000000000000825903920517933,0.4665862037347037,-1.027972450657149,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000010739753115999007,0.4434643107168391,-1.0793942699160304,0.0000000000000000000000000000000000000000000000000000000000000000000011214410445263727,0.5088663651663746,-0.8712505326850994,0.0000000000000000000000000000000000000000000002014840927343605,0.29851422634492003,-1.6319606747941995,0.000000000000000000000000000000000000000000000000000000000000000000000000007883150766745016
ENSMUSG00000027971,Ndst4,0.05624748719562285,-0.7467940476347645,0.0000000000000000000018988624003877313,0.010288999239475682,-3.430961993800509,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003102082022374028,0.008686756984085152,-3.583444789904113,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000049155772982807594,0.040889408553734,-1.1290131604069744,0.0000000000000004420693518774829,0.5163044057720082,3.8026330474899543,0,0.03668949333268813,-1.2946552444282813,0.000000000000000000006818286363240301,0.1633398209176017,1.0147256536648759,0.00000000000000000000000001869186071882371,0.01224374756492836,-2.810199042865789,0.00000000000000000000000000000042376338725166436
ENSMUSG00000040536,Necab1,1.2951906016746189,-0.1708881647710776,0.000009645829650991972,1.9464143515411796,0.6348644491140187,0.000000000000000000000000000000000000000000000000000000000000000000000000000016984904005182694,1.7628084207565022,0.3914255955036139,0.00000000000000000000000017045479800122708,0.6793139555523707,-1.1226549647136082,0.00000000000000000000000000000000000000000000000000000000000006871273165582508,0.20359716218896184,-2.942580791395235,0,0.8377966042751219,-0.8124509524305936,0.00000000000000000000000000000000000021246544670703017,2.7602445850610104,1.0601854836520261,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000011861400498372483,0.37839010331611933,-1.9552255963721321,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000004846159712907028
ENSMUSG00000031837,Necab2,0.9703844153687475,0.15303047683903498,0.0005403951639019366,0.19766205878405577,-2.503354987009063,0,0.13464473325331985,-2.995460830148135,0,0.622962165612771,-0.5499079089887221,0.0000000000003100957644804007,0.8904282518717249,-0.0037526167185744086,0.9623660004813888,0.631378324394694,-0.5321115359255135,0.0000000000002861115087011527,6.116977099140955,3.6264260526101415,0,0.1807410354822758,-2.3474310545226174,0.000000000000000000000000000000000000000000000000000000000000000000000000000000028614525453528305
ENSMUSG00000055409,Nell1,0.5427651991889099,-1.2469525267040507,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000066603852501494236,1.8538133583858984,1.0403086781162298,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007878068315995923,0.9229679295590474,-0.3649041161210286,0.0000000000000000005402955847353192,0.5604254231188248,-1.0728733610094394,0.00000000000000000000000000000000000000000000000000001454036152955828,1.201110772294881,0.0883300069108833,0.08347269260170034,0.4807918821944436,-1.3058052898122834,0.00000000000000000000000000000000000000000000000000000000000000000000000000000001719092248693116,2.6415421645965997,1.3686592773100716,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003871521292432163,0.11194283487934502,-3.3912517079032747,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014280251276344085
ENSMUSG00000036902,Neto2,1.527557270089323,0.6173825156023174,0.00000000000000000000000000000000000000000000000000000000000000000000000000000009145875842323486,0.8838155952221175,-0.4118633024247593,0.0000000000000000000000000000000000006816955132881803,1.7823536239706939,0.9222657097541989,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004530116961730025,0.5291570518718518,-1.1137200014375526,0.0000000000000000000000000000000000000000000000000000000000000000000000000018785804957160322,0.9300228381095782,-0.2728414544959686,0.0000000031146970806811438,0.5407712278165772,-1.0856751043002981,0.00000000000000000000000000000000000000000000000000000000000000000000000000004363462669305158,0.7462712060951966,-0.5993029080336887,0.000000000000000000000000040740122848170824,0.11835622646097416,-3.2674919553147204,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007682014794888085
ENSMUSG00000037984,Neurod6,0.8740260151729674,-1.9337456097607044,0,2.8697812374177953,0.020367005183343778,0.5374862703038891,4.363044344659325,0.8187470692632319,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030515467406633876,0.4645586585264569,-2.696550628524968,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000042086912495540705,9.571316315281084,2.216505778338811,0,0.9615837643888872,-1.6355854092716677,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000029291149139459964,0.09125868537096776,-5.057204439523448,0,0.09153658893779774,-5.003920497494883,0
ENSMUSG00000034738,Nostrin,0.07791660111524805,-1.4579923109144288,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005569439251337033,0.054182436362009555,-2.0851564171844013,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005714011556994561,0.04343378492042576,-2.3439882432328765,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008011528442587791,0.07215777980070706,-1.428212031415856,0.0000000000000000000000000000000000014571310263528298,0.027671216518499787,-2.878649745041356,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000540036026142055,1.766838383273277,4.837587936642262,0,0.039016394470196364,-2.331044245387022,0.000000000000000000000000000000000000000000000000000000000000000000000000050281014270881525,0.22621781215200973,0.29278952747040865,0.008313786525779807
ENSMUSG00000040998,Npnt,0.26268037565332886,-0.2723485430938939,0.0000000012905392766571583,0.4512056547219611,0.8033239703047244,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009960918950059041,0.2508301079154588,-0.3490082148699485,0.00000000000002542655460119393,0.08487129338464117,-1.9203100256996608,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000021629878521764287,0.5250782061315326,0.9027272512874822,0.00000000000000000000000000000000000000000000000000000000000000013672846689180069,0.22013695999612876,-0.506510593307071,0.000000000003602178248282047,0.06679077697440394,-2.2737970877807463,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014061769198651755,0.2874365499766515,-0.09319533739612984,0.3258462156335016
ENSMUSG00000028004,Npy2r,0.07641820493995481,-0.6485049778297598,0.00000000000000000012031829253387814,0.015480696103431302,-3.194808665663534,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012978316349212053,0.008928055789198629,-3.9065365010233655,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007232406669176471,0.01580598986110726,-2.870743856310723,0.000000000000000000000000000000000000000000000000000000000000005067644750611468,0.8060647868762987,4.720983062510174,0,0.021694656927154717,-2.4251804753319814,0.00000000000000000000000000000000000000000000000000000002792407049712622,0.04298416339936888,-1.4255287370537038,0.0000000000000000000000000023221209210339216,0.015158925556577971,-2.871485038591809,0.00000000000000000000000000000000000006736440466270818
ENSMUSG00000030551,Nr2f2,0.761646302025975,0.3031814996596807,0.000000000001900186165208656,0.16481277680848203,-2.287652368052211,0,0.29052376135662566,-1.3329882500855628,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010866126610608855,0.32848970233083785,-1.0268449417252792,0.000000000000000000000000000000000000000563172531958269,0.11203468151392597,-2.6583397433409597,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007337580291567237,1.2474427733113964,1.0580616508132692,0.00000000000000000000000000000000000000000000000000000000000000000024546249830745704,0.8808447022762975,0.4864498439227164,0.00000000000011740260538799483,5.174440935178057,3.498886613696842,0
ENSMUSG00000042834,Nrep,1.797383842886358,-0.15052918859144326,0.000004098788490308113,3.2809636290430806,1.111338517854354,0,1.486883237109242,-0.4755338823242905,0.000000000000000000000000000000000000000000007361398586235511,1.3637820382333634,-0.5510982229345553,0.000000000000000000000004046482253394097,0.9342972536693465,-1.1498878574733953,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015288750591681647,1.7837474541135594,-0.14232912019405108,0.005534140752691508,1.5064296034424969,-0.40107134810696665,0.000000000000025185246890621228,1.5747791510891191,-0.32391332508311654,0.000002447794009138138
ENSMUSG00000039114,Nrn1,2.75301481899068,-1.4306123955074799,0,9.981461996152639,0.9077009910848037,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000468394452512607,6.346641172094658,-0.03564498623386614,0.24368545709674966,1.744843837276145,-1.9667277913259897,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009430541162920222,10.442172243273872,0.7957051566805453,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002677029118235002,3.284826290029191,-1.0342967012011086,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000318202555114035,10.425312861400775,0.7554762382554525,0.000000000000000000000000000000000000000000000000000000000000000000014092675494593011,0.8547301871516656,-2.9723650315781125,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000051120851328351673
ENSMUSG00000025969,Nrp2,0.33137607722831086,-1.0299616034832562,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018909677333102083,0.2126707824453093,-1.7914744053941327,0,0.1288535619305964,-2.4842763990402124,0,0.47933382296183974,-0.36153727145505465,0.00000008268264333302947,1.3700626715257211,1.4023263281764982,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005026257483622564,0.40645577831169283,-0.6145551033687617,0.00000000000000000003252444078073169,3.046254595372196,2.8540243191842345,0,1.04596586340388,0.8298448524876108,0.0000000000000000000000000006864845139380356
ENSMUSG00000019890,Nts,0.17519709126505478,1.7409127862412324,0.0000000000000000000000000000000000000000000000000000000000000000000004276829109986298,0.013120833892542384,-2.8975222712787874,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020025048994899455,0.08795341446386216,0.2358431616494716,0.031315456859887174,0.07834273235505339,0.02589312036876068,0.8486584301425838,0.011473431239377961,-2.860946175509608,0.00000000000000000000000000000000000000012924261155262562,0.07178379130308547,-0.10966394013097291,0.5931154312038555,0.11771047823211785,0.6681005345950286,0.000025198600580859155,0.03498213589979532,-1.15409580506407,0.000026616728148539627
ENSMUSG00000020591,Ntsr2,4.837053376335058,1.8174845917515343,0,1.138397530532814,-1.065716134139447,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002488583702381311,1.1303642525540805,-1.0258993803112748,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014808460647055925,2.3011459586920724,0.1606614263245063,0.0037108081765935817,0.9082008218307613,-1.2829282929853267,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000053158984442185127,2.4885047651736296,0.2849807460443481,0.0000000718099632655627,1.2257099517035417,-0.8036344343064472,0.000000000000000000000000000000000000000022350424623153895,1.830148743157625,-0.18845090678000997,0.011638753391479312
ENSMUSG00000090061,Nwd2,0.33137607722831086,-2.489097799770614,0,1.7509233659911416,0.23771950381217277,0.000000012716665418163773,0.8516641326480151,-1.0129245090768813,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005169313105992762,0.21131921227349926,-2.9618030503270774,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005669899371460475,1.2892987143700998,-0.2943697377513347,0.0000018284231889470694,0.4262362008040986,-1.9430236604707725,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008840711910938288,9.922398149628158,3.439972325125669,0,0.10436337210105603,-3.9411986872379217,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000039242467692890104
ENSMUSG00000046719,Nxph3,0.3283792848777244,-1.228567299005602,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006271887887764238,0.10364514830224128,-3.0680623276509587,0,2.527122385953439,3.4175252505366025,0,0.49136011959529097,-0.49761544051844175,0.000000014006101292655441,0.01934735463895107,-5.273381693554532,0,0.36721397239933945,-0.9400979670184277,0.000000000000000000000000016268907027343634,0.3835509964866761,-0.8728643859847065,0.00000000000000000000009404240511013647,0.22388566975869004,-1.6401568396653483,0.0000000000000000000000000000000000018935979854632543
ENSMUSG00000050121,Opalin,0.27743381491775454,-1.9176354613636362,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009008245590275049,0.11525567037981475,-3.3148744242272907,0,0.38342380132531406,-1.4032580282620335,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004301170215762896,9.99660137019986,5.455829756250376,0,0.10371081963437725,-3.2426020069592916,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010252590235635825,0.20833251431517694,-2.1814812345357826,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011530100453455465,0.343873307194951,-1.4403739907523234,0.0000000000000000000000000000000000000000000000000000000003722077721771471,0.06938123620126072,-3.727923007075205,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008958472659818236
ENSMUSG00000026525,Opn3,0.12183113517576506,-0.9329350475338849,0.00000000000000000000000000000000000000000000000000000000000000002384353169561924,0.21116047063034038,0.008435225967378557,0.8708939773759582,0.31923831916512935,0.7943931405451492,0.00000000000000000000000000000000000000000000000000000000018391536355215517,0.16115237488824577,-0.40577163852251585,0.0000010146826114369747,0.020247231598902283,-3.504706207714275,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013889883379182142,0.1008163468967778,-1.1147285297445997,0.00000000000000000000000000000000002586736773740794,0.6285607278630787,1.8165938515577305,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000045069874177502807,0.16383300313070806,-0.369117756126784,0.0005426397916727219
ENSMUSG00000039747,Orai2,0.6195291878616247,0.5093824482198324,0.00000000000000000000000000000000000000000017652187534713744,0.33425088355030635,-0.6321943094240131,0.000000000000000000000000000000000000000000000000000000000000000005702821302118533,0.33371624747193795,-0.6001652446698159,0.00000000000000000000000000000000000000000000000009065469176281464,0.21475529702591387,-1.1925276663550461,0.0000000000000000000000000000000000000000000000000000000000003158547210747391,1.1925619411753445,1.6155526568040142,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009785420388327797,0.5471520092657404,0.22971660130312344,0.00007552077613867656,0.15639622529154984,-1.6645358722410477,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005880030124890742,0.24837316488854674,-0.9539550578120732,0.00000000000000000000000003421843526896783
ENSMUSG00000032278,Paqr5,0.05786114461516941,-1.5561028659864093,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001642059146719473,0.023126649666711397,-3.02197973327321,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011908409302461233,0.020027800824418546,-3.14565510993685,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005281276848737029,0.049479620434770555,-1.6359746866968883,0.0000000000000000000000000000000000002087980613364315,0.009448708079487732,-4.080749994148581,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001779832933522096,1.2356383276304446,4.325323816153398,0,0.07042789849281209,-1.1177863487335005,0.0000000000000000000003275297695978028,0.6594132617111418,2.385198637681115,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009087626277848395
ENSMUSG00000034981,Parm1,1.2407872943870493,0.3753293636088484,0.000000000000000000000000010584714370400857,0.7352386704245513,-0.5889633013507246,0.00000000000000000000000000000000000000000000000000000000000000012038392493914614,1.2154220813565808,0.33159399872171513,0.000000000000000000016679731682770908,1.4651465384295947,0.5781779669168423,0.00000000000000000000000001586874550447798,0.9608436239879072,-0.08668533056643693,0.07162470785881511,0.5682085880479787,-0.8847555797144007,0.0000000000000000000000000000000000000000000000032315917433527066,0.9221756286218445,-0.14706997895454807,0.010894231174376713,0.9684221288260003,-0.06928402957590139,0.36811370232523044
ENSMUSG00000024713,Pcsk5,0.10442668729351291,-1.0809179494893764,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030151004961957194,0.10779850579340577,-1.0729919669876002,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000032776856403151644,0.4314422635428959,1.611185753995618,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018766683252452967,0.1645884596406604,-0.277601113958148,0.0005898276133010216,0.3264303672223024,0.8394837836307194,0.000000000000000000000000000000000000000000000529799932408844,0.09794499524465439,-1.0636368180762354,0.000000000000000000000000000000004611643285743731,0.09555710171090466,-1.0981584351440405,0.0000000000000000000000000000000009266703140992351,0.17374460830231675,-0.1878127910424987,0.06997899428533168
ENSMUSG00000075270,Pde11a,0.23836025311587716,1.766969047560543,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001718691139406557,0.03077260322999149,-2.0560158765639605,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000025645939122236158,0.024733127524131336,-2.3105187542498364,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000039085421776003474,0.2192222072040529,1.196187497335051,0.00000000000000000000000000000000003635342771097886,0.0569172177169142,-0.9408204034955228,0.000000000000000008601663729239906,0.051365290665763376,-1.0685199115204398,0.0000000000000007900376029460103,0.24302584691181633,1.377597966905383,0.00000000000000000000000000000000000000000000000006562353862958939,0.04139552748142446,-1.3481471038743917,0.0000000000005119476341047908
ENSMUSG00000019990,Pde7b,1.5086544260317776,0.2515116545471372,0.000000000000020468430376743893,2.2066599561580094,1.10872899658116,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001036136184732,0.7167781005895818,-1.0264988422399481,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000059296281779023136,0.8153829117479898,-0.7302251074367887,0.0000000000000000000000000000000000005605252155333439,0.58064560840852,-1.2709698809728291,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015905094245197669,1.2544616329054759,-0.07473506862590107,0.16782834526820964,1.2045485174146215,-0.13723763309009712,0.010530736763228639,0.8051721612936222,-0.7320017233246616,0.00000000000000000000004872871359969226
ENSMUSG00000029231,Pdgfra,0.7986451614312925,0.19495108834529912,0.00010343503167087495,0.2837498322372835,-1.6012768137313014,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004539256114948626,0.38245860610486015,-1.0623202472951059,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000044579546640687445,2.1231567685169948,1.7857692536281957,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001810999937982828,0.20247231598902285,-1.9407080665342185,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000022387320217078584,0.6492445124523508,-0.15624576051006167,0.05648817615012932,0.561108656067146,-0.37949937864150013,0.000004898930902661696,3.9722215314217584,2.769484300074417,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000531791482531978
ENSMUSG00000027400,Pdyn,0.6136508644047051,2.3791972407636797,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009999717803660531,0.12412875229275708,-1.0063175506385025,0.000000000000000000000000000000000000022827523307394143,0.057911713227234346,-2.1472541129045566,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000029907247427812786,0.07112695437498268,-1.6818242679553816,0.000000000000000000000000004311448968474391,0.38087292329935074,0.9324164918198665,0.00000000000000000000007222285282554209,0.08964997936074229,-1.346114069820116,0.000000000000000000012505601387050796,0.006612948215287519,-5.078748738721853,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019064664768356471,0.015741961154907894,-3.7979672190828655,0.000000000000000000000000000000000000000000001686067232012841
ENSMUSG00000022197,Pdzd2,0.5953243265684263,-0.19171047424574728,0.00000013733820761565787,0.9143994094752379,0.6567016187483039,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003652957877794302,0.5070894389459708,-0.4654205887166286,0.00000000000000000000000000000000003306663285929518,0.2834769920742063,-1.2831611113095907,0.0000000000000000000000000000000000000000000000000000000000000000000000000000028135723098231236,0.9680426396675169,0.625618265127488,0.000000000000000000000000000000000000000000004454089408927361,0.8068498142466807,0.30879409133656527,0.000000009454748749414898,0.12002501010746848,-2.5489556014948143,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001092391346058691,0.7492007438539497,0.18489481149602904,0.01056101437656685
ENSMUSG00000035357,Pdzrn3,0.4219714152114247,-1.1398249715121385,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069387258947366145,2.2160050105131295,2.5826576277304447,0,0.47270435921730036,-0.9480363053259955,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003617110196296671,0.2491161445500601,-1.8012859967406134,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000022282566069452135,0.035995078398048504,-4.665010213094926,0,0.4402739199922575,-0.96121751972238,0.000000000000000000000000000000000000000000000000000000033880098627461614,0.057202002062237044,-3.9445501449030145,0,1.1025203164418824,0.4350282002061624,0.0000000005641250959930304
ENSMUSG00000020717,Pecam1,0.21669113919625196,-1.5372339689625107,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010242416571319658,0.12186328457030372,-2.48976969459417,0,0.11316913959822045,-2.519305900193385,0,0.24602366827288694,-1.204056089149159,0.0000000000000000000000000000000000000000257583943455282,0.07378991071599944,-3.019958053501189,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006766610943386095,4.725606741250231,4.45682123048937,0,0.17524312770511927,-1.7087145962921313,0.000000000000000000000000000000000000000000000000000000000000000000000000015899178106315254,1.6599023484452877,1.7336255563272784,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006522955147334545
